docid,lat,lng,lat,lng,level_2,name,business_status,address,types,user_ratings_total,#charging_stations,comments,avg_rating
13572,37.1273,-113.51969,37.1271365,-113.5196441,10457,Electrify America Charging Station,OPERATIONAL,"625 W Telegraph St, Washington, UT 84780, USA","point_of_interest, establishment",13,5,"3 out 4 chargers are non-functional.  Charger 2 is completely off and shows unavailable on the app.  Charger 3 has a frozen screen and network error on the card reader. Shows unavailable on the app.  Charger 4 shows available on the app but when you pull up it says charger unavailable.I usually don't leave reviews, but wanted to give people some hope with this station. As of writing this I can confirm 4/4 chargers work! Safe travels !Not getting better from other reviews. Only 1 of the 4 station is worling still. Station 3 btw is the one that works. Lots of frustrated cars here today. It is not just us or our car either a Rivian had the same problem we were waiting for.11/3. Four stations with a 4 x 350 1x50, 3x150 BUT the ONLY station working today is the 150. Also, you can only use ONE pump at a time of the 2 pump station... why is that?? In the Walmart parking lot so it's convenient for shopping .. if you can find a working pump.Used to be great with high speed charging. Recently the charging speed is extremely slow for months. Also, the parking spot is tiny compared to other EA charging stations I've been to. But in general,  it's a good charging atation for your EV, cause you don't have many choices in St. George.",2.8
13573,47.70846,-122.32489,47.708477,-122.3248261,10040,Electrify America Charging Station,OPERATIONAL,"Parking lot, 401 NE Northgate Way, Seattle, WA 98125, USA","point_of_interest, establishment",9,5,"Got a quick charge & got up outta there.Lots of chargers available with different plug options. Service fee of $1 and then they charge by whatever measurement charging is measured by lol. I found 1 charger to fit my 2013 Ford Focus.When you ever having a problem on Charging, give them a call and they have you all covered!Great charging experience.Very Good",4.6
13574,35.94053,-86.81945,35.9405498,-86.8194862,5230,Electrify America Charging Station,OPERATIONAL,"3600 Mallory Ln, Franklin, TN 37067, USA","point_of_interest, establishment",8,5,"3 of 4 charging stations out of service on the day I was there. Luckily I was the only one there. I reported the OOS chargers to customer care.  This station has longer and more flexible cables than most EA locations I've used, a welcome improvement. Station layout is also slightly different.  Google Maps location is slightly off, charging station is at the far end of the Walmart, near the Garden Center.The 350 kW CCs chargers have been capped for a while and won’t deliver more than 30-40 kW, which is super slow (useless). Only charger 1 delivers 100kW+ in the CCs side. I feel bad for occupying the only combo station with CHAdeMO to charge on the CCs side. Customer service is very friendly, but incapable of helping beyond resetting the stations. Only an on-site technician can change those settings.  As of October 2021- I will keep trying and update review as necessary.The only CHADeMO port has a cable too short to reach a Telsa charging port. The CCS ports have longer cables if you have that adapter.Station worked as it should. It would be nice if all stations had a chademo🙄Charging stations for up to 350kW CCS! Worked smoothly with the app but has CC readers too as a fallback.",3.4
13582,35.36755,-119.05085,35.3674487,-119.0508473,8592,Electrify America Charging Station,OPERATIONAL,"4310 California Ave, Bakersfield, CA 93309, USA","point_of_interest, establishment",41,5,"No Tesla adaptable charger!! On the Electrify America app it shows that this station is compatible with Model 3 Tesla charger, they are not!- thus the low rating. They are the COMBO CSS charger that the Tesla adapter does not fit on! Maybe because they are mostly 350s not the 150s and 50s claimed on Google - the one 150 charger is missing from its slot. Don’t get caught low on battery here with your Tesla! If you do, in the parking lot next door behind Hobby Lobby , but with a separate entrance there are are a few ChargePoint chargers that work with the Tesla adapter - they are slower at 6.1 only so maybe 10-14 miles per hour.With our own CCS adapter we were able to charge our Tesla model Y with no problems. To precondition our battery for faster charging we chose to put it in defrost mode about 20 mins before we reached the EA chargers. It did charge a bit faster, but nowhere near the 350 kW speeds advertised… Panera Bread next door provided clean restrooms. After hours, though, the shopping center doesn’t appear to offer many other restroom options.These chargers never work. At best one charger will work at a time. 01 and 02 always have to be restarted before they working and still won't fast charge. 03 at best will charge at 45kw (supposed to be a 350kw) 04 is just blacked out. This is an ongoing issue that has not been addressed by EA.  Update 12/21 Slow charging despite multiple reports. 01 is charging at 9kw, 02 is charging at 50kw and 03 is charging at 60kw. These chargers are close to work and sometimes my only option. I would not come here if there were any other choice.  Update 4/21/23 01- 80kw 02- complimentary charge... Won't connect to the vehicle 03- card reader won't work. One person got it to connect to the vehicle 04- Forgot it was a charger... Is a computer screenCharged my Model Y with the 350kw and had excellent charger speeds. You will need the CCS adapter for your Tesla (you can find one on Tesla’s charging on the go page). Only downside is this is a popular location, they should add more.Station is next to a Panera which is nice to grab a bite while charging. Giving it three stars because the 350kw chargers charge slower than the 150kw so beware. I know because my EV can accept above 200kw. This happened on both trips within days of each other so it's a consistent issue. This needs to be fixed. Other than that easy in and out. Would be nice to have more chargers as well.",2.8
13604,42.663948,-77.05697,42.6640025,-77.0559961,11597,Tesla Destination Charger,OPERATIONAL,"208 Main St, Penn Yan, NY 14527, USA","point_of_interest, establishment",1,1,Ring the No at the side door the lady will show you where the charger is They work really well.,4.0
13610,45.54296,-122.38973,45.5422194,-122.389428,13651,Volta Charging Station,OPERATIONAL,"450 NW 257th Way, Troutdale, OR 97060, USA","point_of_interest, establishment",3,3,Gotta live the free level 2 charging at Volta!,5.0
13612,39.217554,-78.140344,39.217554,-78.140344,6254,ChargePoint Charging Station,OPERATIONAL,"1593 Martinsburg Pike, Winchester, VA 22603, USA","point_of_interest, establishment",1,1,"3.4 KW shared between two plugs, i.e., almost worthless even if yours is the only car there.  It's ""free"", but still a ripoff because you booked the hotel because of it, just like I did.  Don't bother.",2.0
13616,46.341207,-94.648787,46.3409091,-94.6484928,13104,ChargePoint Charging Station,OPERATIONAL,"165 Riverfront Ln, Motley, MN 56466, USA","point_of_interest, establishment",5,5,"Went to eat at truckstop while my car charged. The food was great.  I had issues getting charger to work but called the phone number and they were very helpful.Doesn't even work . It's ""offline"" or out of use. Got stranded in Montley which was great. Kept getting an error ""error 303"". They have a charge point charger next to it but it charges extremely slow.Great station and easy to find. Giant solar panels are helpful. Thanks Motley, MN for the charge and letting me go camping so far away from home.Great place to charge!",4.0
13619,39.67707,-75.09824,39.67707,-75.09824,12968,ChargePoint Charging Station,OPERATIONAL,"1200 N Delsea Dr, Clayton, NJ 08312, USA","point_of_interest, establishment",3,3,This charger is great and free the only bad part is recently one of the charging ports broke so only 1 car can charge at a time. I did see the broken one working on a Tesla because the adapter fixes the problem.Glad this is here.,4.0
13628,38.86735,-77.14268,38.8673255,-77.1426978,388,Electrify America Charging Station,OPERATIONAL,"6100 Arlington Blvd, Falls Church, VA 22044, USA","point_of_interest, establishment",10,5,"WAS NOT OPERATIONAL AS OF 23 Aug 2022.  Not sure if they have since gotten it back up and running.  At that time, all chargers at this location were presently totally shut off, with many not even fully assembled, with plastic wrapping still on many of them.  The parking spots for every station were blocked off with orange cones.  Google Assistant/Maps in my Volvo brought me here claiming the chargers were open.  Google Maps' regular internet-facing version also indicated they were here and functioning.  However, they're not.  I called Electrify America who verified the ""outage.""  I wish they'd taken responsibility for coordinating their database with Google and with Volvo.  Both Google Maps on the internet as well as the Volvo in-car version of Maps and the Google Assistant indicated this location was in service.  This inability of Google and EV charging stations to keep each other up-to-date on stuff like this is a serious issue that could easily lead to families getting stranded in god-knows-where.  It's not acceptable.This is my goto DCFC spot near my home. Not perfect, but had pretty decent experience charging here. I think the newer EA charging stations are installed here.None of the chargers will go above 60kw, even though they’re all marked as 350kw.There are a lot of charging stations available but I have had so many issues here with so many stations. I've called all the defective ones in but it doesn't help me when I need a charge... a super plus is that Target is right there when a charger is working and doesn't stop charging after only a few mins.Quick and easy.",3.0
